order_id,customer_id,store_id,order_date
4063,396,1,2022-09-29
4064,800,3,2023-05-14
4065,883,4,2024-11-17
4066,500,2,2022-10-23
4067,829,1,2022-10-31
4068,183,3,2023-07-20
4069,369,1,2022-02-10
4070,397,5,2023-07-04
4071,19,5,2024-06-18
4072,573,4,2023-02-23
4073,843,5,2024-10-16
4074,934,1,2023-02-14
4075,652,3,2022-08-29
4076,773,1,2022-04-15
4077,656,1,2024-06-14
4078,399,3,2023-08-23
4079,528,3,2023-05-09
4080,873,5,2023-04-19
4081,978,1,2022-01-12
4082,284,4,2022-05-07
4083,231,3,2024-04-28
4084,2,5,2024-10-13
4085,909,1,2024-02-26
4086,283,5,2023-05-17
4087,482,3,2022-01-11
4088,292,3,2024-08-15
4089,905,5,2022-04-15
4090,651,3,2023-05-12
4091,60,3,2024-08-20
4092,16,2,2024-09-27
4093,671,5,2022-02-18
4094,164,4,2024-05-21
4095,270,3,2022-08-21
4096,193,1,2022-04-08
4097,329,1,2022-08-31
4098,917,5,2023-11-03
4099,938,4,2023-11-04
4100,306,4,2023-03-06
4101,925,5,2024-11-06
4102,794,1,2023-08-03
4103,185,4,2023-09-22
4104,25,4,2022-11-24
4105,523,2,2024-10-23
4106,334,1,2024-06-29
4107,168,3,2023-10-07
4108,230,2,2022-01-27
4109,380,2,2024-01-09
4110,75,3,2024-01-28
4111,920,1,2022-08-28
4112,194,3,2022-11-18
4113,259,4,2022-06-15
4114,95,4,2024-11-10
4115,486,3,2022-01-28
4116,737,3,2022-09-08
4117,214,5,2022-09-04
4118,899,5,2023-07-02
4119,90,5,2022-02-20
4120,368,1,2023-08-16
4121,105,2,2022-02-15
4122,992,1,2024-10-05
4123,265,1,2023-07-17
4124,753,3,2022-05-19
4125,340,4,2023-03-12
4126,222,2,2024-08-26
4127,417,5,2022-10-25
4128,804,4,2023-06-28
4129,459,2,2024-11-12
4130,477,5,2023-02-20
4131,44,5,2022-11-05
4132,691,3,2022-12-31
4133,872,2,2022-04-10
4134,385,1,2024-01-22
4135,423,2,2024-04-22
4136,831,1,2024-06-17
4137,83,2,2023-09-10
4138,850,1,2023-02-21
4139,489,2,2023-09-01
4140,631,1,2022-10-08
4141,661,3,2022-05-23
4142,582,2,2024-05-31
4143,399,5,2023-08-12
4144,891,2,2024-06-01
4145,305,2,2024-05-25
4146,359,2,2022-06-22
4147,674,3,2023-10-08
4148,710,5,2023-07-28
4149,382,4,2022-08-29
4150,377,1,2023-10-17
4151,112,3,2024-02-21
4152,719,2,2022-08-09
4153,547,4,2024-09-07
4154,899,4,2023-04-13
4155,246,1,2022-09-21
4156,204,1,2023-07-30
4157,160,2,2023-05-08
4158,833,2,2024-11-27
4159,538,2,2022-08-01
4160,678,5,2024-03-02
4161,5,2,2023-10-27
4162,28,5,2022-11-11
4163,508,1,2023-06-14
4164,6,1,2023-09-28
4165,252,5,2024-06-10
4166,952,4,2024-05-28
4167,528,3,2024-08-15
4168,42,4,2022-11-09
4169,399,1,2022-11-25
4170,476,3,2024-09-03
4171,752,5,2024-05-07
4172,976,4,2023-02-19
4173,424,5,2022-03-01
4174,366,2,2024-09-21
4175,199,5,2022-04-29
4176,864,5,2024-12-12
4177,1000,2,2023-02-17
4178,195,1,2024-07-31
4179,31,1,2022-12-14
4180,302,4,2024-10-20
4181,52,4,2024-01-12
4182,102,5,2024-03-22
4183,142,1,2022-01-07
4184,577,5,2024-04-27
4185,860,2,2024-04-06
4186,472,5,2022-12-23
4187,518,1,2024-05-17
4188,558,5,2024-03-04
4189,12,1,2024-02-14
4190,794,4,2024-10-29
4191,698,5,2022-05-10
4192,897,2,2024-09-23
4193,603,1,2023-10-01
4194,745,2,2024-01-27
4195,176,5,2023-06-30
4196,387,3,2024-10-28
4197,952,1,2024-05-14
4198,560,1,2024-07-09
4199,612,2,2022-11-18
4200,647,3,2022-07-26
4201,682,5,2024-07-23
4202,620,4,2022-01-18
4203,223,1,2022-03-26
4204,571,1,2024-12-23
4205,218,3,2022-01-09
4206,633,5,2023-12-10
4207,907,3,2023-06-12
4208,931,5,2024-07-22
4209,565,5,2022-04-02
4210,967,3,2024-12-29
4211,253,2,2023-06-07
4212,427,3,2024-02-12
4213,940,4,2022-10-05
4214,397,1,2023-01-10
4215,103,2,2022-05-24
4216,687,5,2022-03-02
4217,433,4,2024-04-29
4218,305,1,2023-10-18
4219,945,5,2024-09-02
4220,651,3,2023-04-01
4221,656,1,2024-12-23
4222,511,5,2022-01-18
4223,863,2,2024-06-30
4224,537,2,2023-11-16
4225,723,2,2024-06-17
4226,110,2,2024-05-06
4227,753,5,2024-12-16
4228,509,1,2023-08-12
4229,917,1,2023-11-15
4230,806,3,2024-09-23
4231,554,1,2023-04-27
4232,647,4,2023-02-15
4233,732,1,2023-08-05
4234,839,2,2022-09-02
4235,861,4,2023-11-24
4236,398,2,2023-07-08
4237,493,5,2023-07-19
4238,989,3,2023-05-20
4239,202,1,2024-10-14
4240,1000,5,2022-11-22
4241,461,2,2022-03-21
4242,361,5,2024-09-05
4243,419,4,2022-10-04
4244,33,5,2023-09-25
4245,845,1,2024-06-21
4246,534,3,2024-04-01
4247,260,1,2022-08-24
4248,341,4,2024-07-08
4249,302,4,2024-03-01
4250,143,1,2024-09-21
4251,524,3,2024-05-25
4252,352,2,2023-10-10
4253,925,3,2023-09-08
4254,154,3,2023-11-16
4255,576,4,2024-04-03
4256,466,2,2023-01-01
4257,587,5,2022-04-23
4258,475,2,2022-10-05
4259,736,4,2024-08-25
4260,631,3,2022-03-31
4261,444,1,2022-07-22
4262,322,3,2022-08-02
4263,234,5,2022-12-02
4264,449,2,2024-04-13
4265,688,5,2024-12-12
4266,224,2,2022-10-04
4267,823,2,2024-12-10
4268,400,2,2022-11-14
4269,367,3,2024-05-16
4270,665,5,2024-05-12
4271,192,5,2024-04-24
4272,915,4,2022-06-27
4273,62,2,2024-01-09
4274,412,3,2024-10-15
4275,276,5,2022-04-17
4276,573,3,2023-02-16
4277,503,1,2023-09-18
4278,853,5,2022-11-26
4279,421,2,2024-09-12
4280,238,3,2022-01-09
4281,664,4,2022-03-06
4282,54,1,2022-11-01
4283,842,4,2024-04-24
4284,883,3,2024-03-10
4285,652,1,2024-06-07
4286,78,3,2022-03-16
4287,581,1,2022-01-14
4288,49,5,2022-08-06
4289,441,4,2023-12-30
4290,855,5,2023-10-24
4291,317,3,2023-09-29
4292,958,2,2022-03-21
4293,56,1,2024-08-29
4294,907,5,2023-07-05
4295,875,4,2022-09-24
4296,671,4,2023-09-03
4297,883,2,2022-01-09
4298,934,3,2023-01-06
4299,842,2,2023-11-28
4300,682,5,2024-11-03
4301,957,4,2023-02-09
4302,58,4,2023-02-11
4303,162,1,2024-04-23
4304,407,3,2024-03-29
4305,584,1,2022-04-04
4306,768,4,2022-05-02
4307,643,5,2024-04-07
4308,770,1,2022-08-30
4309,834,4,2022-07-10
4310,219,3,2022-01-02
4311,655,2,2024-01-03
4312,35,1,2024-04-13
4313,277,2,2022-10-30
4314,470,4,2023-06-11
4315,252,3,2023-09-20
4316,782,4,2023-11-25
4317,144,4,2023-12-31
4318,63,3,2023-01-30
4319,292,4,2024-10-01
4320,689,3,2022-06-12
4321,84,4,2022-01-31
4322,161,5,2024-02-05
4323,718,5,2023-12-23
4324,197,5,2024-10-17
4325,352,3,2024-10-07
4326,946,3,2023-01-19
4327,61,3,2022-05-23
4328,690,3,2023-10-24
4329,168,5,2022-12-04
4330,782,2,2022-04-12
4331,826,1,2024-03-28
4332,946,3,2023-04-19
4333,21,2,2022-10-02
4334,618,4,2024-07-26
4335,722,3,2023-08-27
4336,659,3,2023-04-11
4337,234,2,2023-09-26
4338,354,4,2024-12-11
4339,439,4,2023-08-02
4340,900,1,2023-08-28
4341,878,4,2024-07-19
4342,133,3,2024-03-16
4343,737,3,2024-09-11
4344,154,5,2023-03-09
4345,678,3,2022-07-30
4346,577,1,2024-04-19
4347,462,1,2022-02-14
4348,33,5,2024-06-24
4349,573,3,2023-08-21
4350,178,5,2024-11-06
4351,170,5,2023-05-23
4352,68,4,2023-06-16
4353,135,1,2022-09-21
4354,515,2,2024-05-17
4355,365,5,2023-12-16
4356,984,5,2024-08-20
4357,993,1,2023-01-04
4358,292,5,2022-05-27
4359,2,3,2024-01-15
4360,481,5,2022-07-01
4361,371,5,2023-06-19
4362,235,3,2023-12-20
4363,914,4,2023-12-19
4364,985,1,2022-10-29
4365,790,2,2023-08-11
4366,210,3,2023-07-18
4367,58,4,2022-02-24
4368,527,1,2024-04-28
4369,874,2,2022-05-26
4370,963,2,2023-11-05
4371,625,3,2023-05-04
4372,331,4,2023-07-06
4373,878,3,2022-02-12
4374,761,4,2023-03-05
4375,708,1,2022-11-16
4376,536,2,2022-05-31
4377,653,1,2022-05-27
4378,187,4,2023-09-24
4379,653,2,2022-07-13
4380,996,5,2022-06-11
4381,328,3,2023-06-22
4382,787,4,2024-10-31
4383,598,2,2024-08-09
4384,651,4,2022-04-17
4385,500,1,2024-01-28
4386,877,1,2024-06-28
4387,26,5,2024-01-30
4388,970,1,2024-04-03
4389,956,2,2024-02-28
4390,685,2,2023-01-15
4391,455,4,2023-01-03
4392,955,3,2023-02-19
4393,134,4,2023-11-17
4394,464,2,2022-01-07
4395,981,4,2024-12-11
4396,54,3,2024-10-02
4397,42,4,2024-11-17
4398,637,2,2024-06-22
4399,619,5,2024-10-18
4400,507,3,2022-11-30
4401,718,2,2024-06-09
4402,856,2,2024-03-07
4403,580,1,2024-11-29
4404,308,3,2023-07-22
4405,275,1,2023-04-05
4406,520,3,2024-07-15
4407,997,5,2022-11-11
4408,540,2,2024-03-29
4409,828,2,2022-02-06
4410,104,4,2023-12-22
4411,108,3,2023-10-05
4412,170,4,2023-08-05
4413,458,5,2024-10-08
4414,981,1,2024-01-10
4415,659,3,2023-04-04
4416,198,2,2022-05-25
4417,1000,4,2023-04-12
4418,73,2,2023-09-04
4419,837,4,2023-11-06
4420,919,4,2022-05-11
4421,632,4,2022-07-14
4422,880,4,2024-02-17
4423,370,1,2022-10-19
4424,116,1,2022-02-11
4425,805,1,2022-12-18
4426,511,5,2024-05-18
4427,316,5,2024-01-01
4428,910,5,2024-08-08
4429,58,1,2023-12-20
4430,124,2,2023-10-29
4431,233,5,2022-04-20
4432,896,4,2023-01-31
4433,98,5,2022-01-06
4434,339,2,2024-10-12
4435,855,4,2023-03-03
4436,175,5,2024-08-15
4437,649,5,2022-12-10
4438,726,4,2023-08-11
4439,692,4,2023-01-19
4440,184,4,2024-11-21
4441,693,5,2024-09-01
4442,325,2,2022-07-01
4443,79,3,2022-12-01
4444,685,3,2023-02-27
4445,552,4,2022-10-02
4446,880,1,2024-06-29
4447,333,4,2023-01-30
4448,751,1,2023-09-28
4449,882,3,2023-05-30
4450,670,5,2023-07-03
4451,829,1,2024-02-09
4452,676,3,2023-10-09
4453,993,5,2024-02-27
4454,181,3,2023-02-19
4455,567,3,2022-01-13
4456,990,5,2022-10-16
4457,786,4,2024-07-03
4458,964,1,2023-12-28
4459,462,2,2024-04-27
4460,541,3,2022-01-12
4461,663,4,2022-05-01
4462,329,1,2022-11-16
4463,358,1,2022-08-31
4464,810,1,2023-01-28
4465,92,5,2024-06-08
4466,464,2,2022-02-08
4467,489,3,2022-08-04
4468,281,3,2024-02-04
4469,425,4,2022-06-08
4470,635,4,2024-04-04
4471,746,4,2024-02-10
4472,816,1,2022-07-08
4473,738,3,2022-04-22
4474,734,3,2023-04-26
4475,279,1,2022-06-16
4476,2,2,2024-03-14
4477,670,3,2023-12-02
4478,465,4,2023-09-15
4479,473,3,2024-05-08
4480,865,4,2024-01-13
4481,764,4,2023-01-30
4482,743,2,2024-09-03
4483,492,3,2022-06-21
4484,783,1,2023-11-23
4485,3,4,2024-11-30
4486,333,5,2022-02-13
4487,812,2,2023-05-10
4488,250,1,2023-09-01
4489,913,4,2023-01-16
4490,121,3,2024-09-20
4491,652,1,2024-05-06
4492,858,1,2024-02-08
4493,974,3,2023-03-28
4494,871,4,2023-03-27
4495,857,1,2023-10-22
4496,209,3,2022-12-04
4497,557,5,2022-01-01
4498,974,4,2024-12-17
4499,72,4,2022-11-02
4500,593,2,2022-05-08
4501,957,5,2024-02-13
4502,115,3,2022-04-26
4503,491,1,2022-04-14
4504,443,4,2022-09-07
4505,407,5,2022-04-22
4506,226,4,2024-07-30
4507,60,3,2022-05-01
4508,276,1,2022-09-02
4509,472,5,2024-08-19
4510,454,5,2024-06-01
4511,691,2,2022-08-01
4512,609,5,2023-08-07
4513,423,4,2022-03-08
4514,582,5,2024-03-04
4515,690,1,2024-08-02
4516,278,5,2024-05-10
4517,848,1,2022-11-01
4518,154,5,2024-11-13
4519,225,1,2024-11-16
4520,686,4,2024-11-24
4521,319,4,2024-07-15
4522,870,5,2024-11-07
4523,929,5,2022-11-10
4524,263,2,2024-07-21
4525,357,5,2024-04-05
4526,544,4,2024-06-01
4527,182,4,2023-06-04
4528,943,5,2023-01-19
4529,962,2,2022-01-26
4530,894,1,2024-06-20
4531,67,3,2023-06-12
4532,500,3,2023-12-28
4533,17,1,2023-02-03
4534,873,2,2024-02-27
4535,464,2,2022-06-29
4536,68,3,2024-02-22
4537,457,5,2022-05-16
4538,284,1,2022-11-23
4539,929,5,2023-01-09
4540,971,3,2024-04-10
4541,316,5,2022-09-01
4542,657,2,2024-07-09
4543,82,4,2023-10-30
4544,58,5,2023-07-25
4545,687,2,2023-03-20
4546,677,1,2024-02-05
4547,929,5,2024-04-16
4548,655,2,2024-08-18
4549,552,1,2023-04-02
4550,121,5,2022-05-09
4551,374,1,2024-11-15
4552,745,1,2023-05-10
4553,391,5,2022-02-17
4554,27,3,2024-06-20
4555,609,1,2023-09-15
4556,443,3,2023-07-31
4557,613,3,2022-05-03
4558,789,3,2022-05-13
4559,337,1,2023-04-02
4560,632,3,2022-11-15
4561,507,5,2022-07-10
4562,887,1,2022-11-25
4563,445,5,2022-04-22
4564,22,5,2024-10-22
4565,865,4,2022-04-13
4566,656,4,2024-12-06
4567,75,3,2023-09-24
4568,881,1,2024-05-28
4569,918,4,2024-03-07
4570,99,1,2024-09-03
4571,778,4,2022-11-08
4572,856,5,2023-07-24
4573,168,1,2024-04-18
4574,910,4,2022-04-13
4575,571,1,2023-12-03
4576,759,5,2023-12-07
4577,568,2,2023-07-28
4578,695,1,2023-06-07
4579,639,4,2024-09-19
4580,729,5,2023-10-23
4581,719,4,2022-12-28
4582,292,1,2022-03-10
4583,237,1,2023-02-09
4584,86,3,2022-05-13
4585,765,5,2024-04-27
4586,95,4,2023-12-13
4587,604,5,2024-06-10
4588,183,2,2023-09-28
4589,626,3,2024-08-16
4590,430,3,2022-07-25
4591,625,3,2023-12-11
4592,885,5,2023-03-10
4593,186,3,2022-06-04
4594,614,5,2022-03-19
4595,85,1,2022-10-07
4596,882,4,2023-04-21
4597,218,3,2022-10-02
4598,149,4,2024-09-22
4599,715,4,2022-04-23
4600,545,3,2023-09-19
4601,871,2,2024-05-15
4602,519,2,2023-04-26
4603,632,3,2024-01-30
4604,271,2,2023-07-24
4605,263,5,2023-01-08
4606,94,2,2024-12-06
4607,649,1,2022-08-29
4608,124,3,2023-11-26
4609,489,4,2023-07-21
4610,798,1,2024-01-30
4611,891,1,2023-03-08
4612,638,5,2024-01-13
4613,378,2,2022-11-18
4614,928,2,2024-08-21
4615,371,1,2024-10-29
4616,777,2,2024-10-10
4617,249,1,2024-08-05
4618,328,2,2023-10-17
4619,154,2,2022-10-29
4620,286,2,2023-05-30
4621,716,2,2022-07-16
4622,757,2,2023-12-17
4623,817,4,2024-06-04
4624,334,4,2022-12-06
4625,565,1,2024-10-02
4626,203,2,2024-02-05
4627,20,1,2024-05-10
4628,727,3,2023-10-30
4629,790,3,2024-12-07
4630,46,3,2024-11-27
4631,175,5,2023-08-23
4632,43,4,2022-11-23
4633,532,4,2023-01-19
4634,375,3,2024-12-04
4635,452,2,2023-01-23
4636,889,4,2022-02-17
4637,785,4,2022-11-19
4638,646,3,2024-11-03
4639,975,4,2023-03-22
4640,390,1,2024-12-08
4641,62,3,2023-12-23
4642,552,2,2022-10-06
4643,429,2,2023-02-20
4644,960,1,2024-04-17
4645,472,3,2022-02-11
4646,66,1,2024-01-28
4647,203,2,2024-07-09
4648,766,1,2023-03-17
4649,856,3,2022-07-15
4650,850,3,2024-06-27
4651,489,3,2024-02-17
4652,872,5,2024-11-09
4653,714,4,2023-03-10
4654,754,4,2022-07-03
4655,243,4,2024-08-25
4656,9,5,2022-03-05
4657,883,3,2023-05-24
4658,519,2,2022-06-04
4659,818,2,2022-11-04
4660,671,2,2024-03-10
4661,821,3,2024-07-16
4662,705,3,2023-02-04
4663,778,4,2024-03-07
4664,277,3,2023-11-12
4665,117,2,2023-11-03
4666,950,4,2022-11-13
4667,962,2,2022-11-10
4668,13,5,2023-02-25
4669,804,3,2024-04-15
4670,852,3,2023-07-05
4671,820,2,2024-03-02
4672,125,2,2024-11-26
4673,59,4,2022-06-03
4674,573,4,2022-04-01
4675,938,4,2023-02-19
4676,620,5,2023-06-23
4677,349,1,2022-03-17
4678,974,4,2024-12-19
4679,205,5,2022-11-08
4680,632,2,2022-05-25
4681,391,2,2024-11-23
4682,749,4,2022-01-31
4683,314,2,2024-09-19
4684,520,3,2024-10-11
4685,815,1,2022-04-28
4686,252,4,2023-01-26
4687,650,1,2024-01-08
4688,386,5,2023-11-14
4689,667,4,2022-12-27
4690,324,1,2024-02-25
4691,629,3,2022-05-31
4692,144,2,2023-10-16
4693,173,5,2024-12-18
4694,560,5,2022-01-04
4695,694,5,2024-11-19
4696,778,5,2024-02-25
4697,781,1,2024-12-11
4698,71,1,2022-01-08
4699,472,1,2023-08-02
4700,611,2,2023-02-23
4701,721,4,2022-02-22
4702,251,4,2024-11-13
4703,31,5,2023-11-15
4704,572,5,2023-08-10
4705,268,3,2023-03-05
4706,822,4,2022-10-03
4707,799,1,2023-02-11
4708,178,4,2024-10-09
4709,508,4,2023-03-12
4710,885,5,2023-04-04
4711,795,1,2022-06-05
4712,701,5,2022-04-23
4713,821,3,2023-04-23
4714,525,3,2023-05-08
4715,48,5,2024-08-18
4716,584,4,2023-11-06
4717,982,4,2024-11-15
4718,734,3,2022-12-28
4719,121,5,2022-09-06
4720,570,1,2022-05-15
4721,831,5,2024-08-25
4722,286,4,2022-12-07
4723,613,1,2023-04-13
4724,108,1,2022-11-23
4725,988,4,2024-01-01
4726,634,4,2023-09-26
4727,397,1,2023-03-21
4728,59,2,2023-03-12
4729,110,2,2022-05-28
4730,502,5,2022-08-21
4731,459,1,2023-09-24
4732,182,2,2022-10-15
4733,506,3,2024-12-13
4734,558,5,2022-07-08
4735,894,1,2024-12-27
4736,326,5,2022-12-08
4737,25,4,2023-03-24
4738,25,3,2022-08-27
4739,391,3,2022-09-24
4740,887,4,2022-12-09
4741,898,4,2022-07-03
4742,567,5,2022-07-30
4743,10,5,2023-12-06
4744,231,1,2022-03-29
4745,20,1,2024-07-30
4746,617,2,2023-10-26
4747,66,2,2024-03-23
4748,889,2,2022-11-16
4749,200,5,2022-02-06
4750,77,2,2024-07-08
4751,978,1,2022-12-28
4752,31,5,2022-07-06
4753,853,5,2023-10-01
4754,6,1,2023-07-22
4755,398,5,2024-03-04
4756,85,2,2024-04-05
4757,37,4,2024-10-11
4758,147,4,2022-11-17
4759,38,3,2024-01-17
4760,50,5,2022-01-15
4761,445,2,2023-12-20
4762,235,2,2023-02-28
4763,372,1,2022-08-18
4764,978,4,2023-01-19
4765,432,2,2023-10-29
4766,998,1,2022-03-15
4767,320,5,2023-07-12
4768,387,1,2024-09-20
4769,251,1,2024-01-14
4770,682,1,2023-11-24
4771,103,2,2023-03-30
4772,674,2,2022-03-02
4773,606,4,2024-06-26
4774,208,1,2022-11-03
4775,301,1,2024-09-05
4776,317,1,2023-02-17
4777,347,5,2024-05-09
4778,425,3,2023-05-05
4779,243,5,2022-04-13
4780,228,4,2023-04-07
4781,677,5,2024-01-12
4782,493,3,2023-02-15
4783,227,5,2022-07-27
4784,603,3,2024-10-29
4785,20,1,2022-02-26
4786,815,5,2023-09-04
4787,105,4,2022-10-18
4788,699,4,2024-09-26
4789,370,1,2022-07-09
4790,731,3,2024-05-31
4791,532,2,2022-09-06
4792,275,4,2024-01-13
4793,6,1,2023-04-07
4794,592,3,2024-01-29
4795,889,3,2024-11-12
4796,734,3,2024-03-06
4797,881,3,2022-11-27
4798,61,1,2024-10-25
4799,109,5,2022-02-13
4800,144,2,2022-12-13
4801,3,1,2024-02-08
4802,357,1,2024-12-05
4803,561,5,2022-01-15
4804,416,1,2022-08-18
4805,873,4,2023-12-16
4806,34,4,2023-12-05
4807,123,5,2022-11-27
4808,400,4,2024-08-27
4809,650,3,2022-02-12
4810,288,4,2022-07-12
4811,907,4,2022-11-23
4812,678,2,2024-11-21
4813,643,3,2023-02-06
4814,751,5,2024-06-02
4815,355,4,2024-10-19
4816,804,2,2022-01-21
4817,146,1,2023-06-11
4818,866,5,2024-09-22
4819,83,1,2023-04-11
4820,393,3,2023-04-11
4821,292,4,2024-02-11
4822,771,3,2022-07-01
4823,259,3,2022-10-20
4824,740,4,2022-08-24
4825,703,5,2024-06-15
4826,961,3,2023-11-22
4827,224,1,2023-08-31
4828,373,5,2024-01-25
4829,364,1,2022-04-15
4830,51,2,2022-02-07
4831,437,5,2023-12-18
4832,313,4,2023-02-05
4833,998,3,2024-05-19
4834,934,3,2022-10-04
4835,831,4,2022-10-12
4836,608,3,2023-02-21
4837,423,1,2022-03-19
4838,977,5,2022-02-20
4839,580,5,2022-11-23
4840,268,3,2022-04-27
4841,661,5,2022-08-27
4842,271,4,2023-09-01
4843,453,1,2022-11-05
4844,857,2,2024-05-06
4845,7,4,2023-08-29
4846,116,4,2022-05-02
4847,804,4,2022-01-27
4848,172,2,2024-01-14
4849,174,3,2023-10-24
4850,930,2,2022-06-14
4851,193,3,2022-07-11
4852,461,4,2023-01-17
4853,192,5,2022-02-27
4854,930,5,2023-12-11
4855,307,1,2024-10-04
4856,379,3,2022-03-06
4857,99,4,2023-05-22
4858,460,5,2022-03-16
4859,360,5,2023-07-04
4860,568,2,2022-08-21
4861,457,2,2023-02-23
4862,217,5,2024-04-11
4863,634,1,2022-02-23
4864,780,5,2022-12-02
4865,821,5,2024-05-16
4866,668,3,2024-06-07
4867,976,1,2022-10-07
4868,832,1,2024-02-23
4869,292,4,2023-07-23
4870,739,4,2024-09-09
4871,386,3,2024-08-07
4872,569,3,2024-02-23
4873,174,3,2022-04-08
4874,569,3,2023-12-24
4875,60,1,2023-09-19
4876,254,5,2022-11-14
4877,365,4,2022-02-01
4878,902,5,2022-12-16
4879,527,4,2022-09-03
4880,9,2,2024-12-02
4881,353,3,2022-08-08
4882,257,2,2024-12-18
4883,693,2,2023-10-23
4884,700,3,2022-10-16
4885,12,2,2023-01-16
4886,962,5,2024-04-18
4887,346,5,2022-08-30
4888,550,1,2024-12-19
4889,37,3,2023-01-16
4890,543,2,2022-03-29
4891,871,3,2023-02-03
4892,16,4,2024-09-28
4893,225,1,2023-04-06
4894,832,1,2023-04-10
4895,576,5,2023-08-16
4896,20,1,2024-06-01
4897,653,4,2024-08-08
4898,811,4,2022-10-19
4899,713,1,2022-09-09
4900,753,1,2023-11-04
4901,14,4,2022-07-27
4902,593,4,2022-03-13
4903,617,3,2024-09-20
4904,301,3,2023-12-15
4905,959,3,2022-02-20
4906,871,4,2022-08-27
4907,911,3,2023-05-22
4908,523,4,2024-06-07
4909,483,2,2023-09-18
4910,252,1,2023-10-13
4911,763,3,2024-04-26
4912,508,4,2023-10-07
4913,614,4,2022-12-01
4914,577,4,2023-01-04
4915,755,4,2023-04-10
4916,169,4,2023-03-24
4917,172,3,2023-04-13
4918,501,1,2023-01-26
4919,693,5,2022-06-11
4920,585,1,2023-10-31
4921,419,4,2023-10-20
4922,700,1,2023-06-28
4923,65,2,2023-09-24
4924,196,1,2024-07-07
4925,407,5,2023-04-18
4926,154,5,2024-11-04
4927,455,4,2022-06-25
4928,657,4,2022-03-10
4929,955,3,2022-06-27
4930,598,1,2024-08-22
4931,812,1,2022-11-24
4932,698,3,2023-01-17
4933,887,2,2024-05-26
4934,768,2,2024-06-23
4935,257,2,2024-08-05
4936,256,5,2022-04-03
4937,69,2,2022-06-04
4938,539,3,2023-01-30
4939,295,1,2023-01-21
4940,353,4,2022-09-02
4941,825,4,2022-10-20
4942,424,1,2022-05-14
4943,112,3,2024-08-02
4944,391,2,2022-02-21
4945,456,2,2023-06-07
4946,473,5,2024-09-13
4947,908,2,2023-12-06
4948,320,1,2023-07-29
4949,845,3,2023-12-16
4950,813,4,2023-09-18
4951,463,2,2022-05-12
4952,668,1,2024-03-22
4953,525,5,2023-11-01
4954,607,2,2024-04-08
4955,413,2,2024-08-27
4956,653,1,2022-01-29
4957,559,5,2023-07-04
4958,229,5,2023-02-03
4959,47,1,2023-09-03
4960,561,3,2024-08-28
4961,520,1,2024-04-08
4962,383,4,2022-01-21
4963,532,5,2022-04-07
4964,912,3,2022-05-21
4965,521,5,2022-03-19
4966,770,2,2023-07-31
4967,292,4,2023-01-14
4968,570,5,2022-12-16
4969,443,1,2024-08-15
4970,211,3,2024-02-13
4971,35,5,2024-07-25
4972,223,4,2023-02-17
4973,81,3,2023-02-04
4974,707,1,2024-11-23
4975,88,2,2024-07-13
4976,933,2,2022-11-07
4977,604,2,2024-12-01
4978,763,1,2023-09-18
4979,348,1,2023-04-15
4980,4,5,2023-04-16
4981,284,5,2022-08-18
4982,671,1,2024-04-02
4983,294,4,2024-04-24
4984,262,5,2023-01-14
4985,743,4,2023-02-09
4986,575,4,2022-07-16
4987,209,2,2024-08-30
4988,665,2,2022-11-27
4989,651,4,2022-07-31
4990,572,1,2024-01-16
4991,354,2,2023-01-15
4992,374,5,2024-12-31
4993,256,1,2022-12-25
4994,91,2,2024-03-25
4995,499,1,2024-04-15
4996,53,2,2023-05-16
4997,516,3,2022-05-29
4998,936,4,2024-12-03
4999,466,4,2022-01-28
5000,159,5,2024-10-06
5001,318,5,2022-01-30
5002,484,2,2024-04-27
5003,936,3,2024-12-22
5004,522,1,2022-01-08
5005,347,1,2023-05-24
5006,602,1,2024-05-04
5007,493,5,2022-06-02
5008,178,5,2024-11-11
5009,686,2,2024-06-28
5010,625,2,2023-11-05
5011,928,5,2023-04-03
5012,965,1,2022-11-14
5013,989,2,2024-07-06
5014,662,5,2022-07-17
5015,281,4,2023-12-15
5016,256,5,2023-10-11
5017,251,4,2024-11-23
5018,747,2,2023-05-13
5019,970,2,2022-03-29
5020,450,2,2023-09-08
5021,834,5,2024-04-28
5022,102,1,2023-11-29
5023,443,2,2023-04-19
5024,54,4,2024-10-17
5025,566,1,2022-05-13
5026,696,5,2023-07-27
5027,395,4,2022-03-18
5028,87,3,2022-06-08
5029,870,2,2022-01-02
5030,262,3,2024-06-15
5031,108,2,2022-03-18
5032,576,2,2024-05-09
5033,132,3,2024-07-03
5034,315,5,2023-11-07
5035,413,2,2023-03-15
5036,836,4,2024-05-21
5037,720,1,2024-09-09
5038,949,2,2022-09-24
5039,817,4,2024-07-29
5040,993,4,2022-02-21
5041,721,4,2023-01-21
5042,626,3,2022-05-16
5043,723,2,2024-04-14
5044,571,5,2022-04-11
5045,437,3,2024-08-29
5046,299,1,2024-04-25
5047,608,5,2023-05-30
5048,660,2,2024-04-30
5049,415,2,2023-05-21
5050,488,3,2024-05-02
5051,800,1,2024-11-04
5052,279,3,2023-03-30
5053,351,4,2024-07-16
5054,494,4,2024-12-10
5055,371,5,2022-10-10
5056,705,5,2023-07-21
5057,988,3,2024-10-31
5058,240,4,2022-05-31
5059,549,5,2023-01-28
5060,451,3,2023-10-02
