"order_date","product_name","product_categories","quantity","unit_price","total_price","day_of_week","week","month","year"
2024-11-16,Samsung,Phones,3,599,1797,6,46,11,2024
2024-11-16,Electric Kettle,Kitchen Appliances,4,39,156,6,46,11,2024
2024-11-16,HP,Laptops,3,799,2397,6,46,11,2024
2024-11-16,Acer,Laptops,3,649,1947,6,46,11,2024
2024-11-15,Microwave Oven,Kitchen Appliances,3,99,297,5,46,11,2024
2024-11-15,Microwave Oven,Kitchen Appliances,2,99,198,5,46,11,2024
2024-11-15,Mixer,Kitchen Appliances,5,59,295,5,46,11,2024
2024-11-15,Dell,Laptops,3,899,2697,5,46,11,2024
2024-11-14,Coffee Maker,Kitchen Appliances,2,89,178,4,46,11,2024
2024-11-14,Stove,Big Kitchen Appliances,4,799,3196,4,46,11,2024
2024-11-14,Toaster,Kitchen Appliances,5,49,245,4,46,11,2024
2024-11-13,Xiaomi,Phones,2,499,998,3,46,11,2024
2024-11-13,Samsung,Laptops,2,749,1498,3,46,11,2024
2024-11-13,HP,Laptops,5,799,3995,3,46,11,2024
2024-11-13,MacBook,Laptops,3,1299,3897,3,46,11,2024
2024-11-13,Dish Washer,Big Kitchen Appliances,5,700,3500,3,46,11,2024
2024-11-13,Xiaomi,Phones,2,499,998,3,46,11,2024
2024-11-13,Toaster,Kitchen Appliances,2,49,98,3,46,11,2024
2024-11-13,Refrigerator,Big Kitchen Appliances,3,999,2997,3,46,11,2024
2024-11-13,HP,Laptops,2,799,1598,3,46,11,2024
2024-11-12,Microwave Oven,Kitchen Appliances,5,99,495,2,46,11,2024
2024-11-12,MacBook,Laptops,3,1299,3897,2,46,11,2024
2024-11-12,Toaster,Kitchen Appliances,3,49,147,2,46,11,2024
2024-11-12,Samsung,Phones,5,599,2995,2,46,11,2024
2024-11-12,Samsung,Laptops,5,749,3745,2,46,11,2024
2024-11-12,Range Hood,Big Kitchen Appliances,3,450,1350,2,46,11,2024
2024-11-12,MacBook,Laptops,3,1299,3897,2,46,11,2024
2024-11-12,Stove,Big Kitchen Appliances,2,799,1598,2,46,11,2024
2024-11-12,MacBook,Laptops,4,1299,5196,2,46,11,2024
2024-11-12,Xiaomi,Phones,4,499,1996,2,46,11,2024
2024-11-12,Range Hood,Big Kitchen Appliances,1,450,450,2,46,11,2024
2024-11-12,iPhone,Phones,4,699,2796,2,46,11,2024
2024-11-12,Samsung,Laptops,1,749,749,2,46,11,2024
2024-11-12,Electric Kettle,Kitchen Appliances,2,39,78,2,46,11,2024
2024-11-11,Refrigerator,Big Kitchen Appliances,3,999,2997,1,46,11,2024
2024-11-11,Xiaomi,Phones,4,499,1996,1,46,11,2024
2024-11-11,Dish Washer,Big Kitchen Appliances,3,700,2100,1,46,11,2024
2024-11-11,Coffee Maker,Kitchen Appliances,3,89,267,1,46,11,2024
2024-11-11,Electric Kettle,Kitchen Appliances,2,39,78,1,46,11,2024
2024-11-11,Stove,Big Kitchen Appliances,3,799,2397,1,46,11,2024
2024-11-10,Acer,Laptops,2,649,1298,0,45,11,2024
2024-11-10,Samsung,Laptops,1,749,749,0,45,11,2024
2024-11-10,Refrigerator,Big Kitchen Appliances,4,999,3996,0,45,11,2024
2024-11-10,Dish Washer,Big Kitchen Appliances,3,700,2100,0,45,11,2024
2024-11-10,Dish Washer,Big Kitchen Appliances,3,700,2100,0,45,11,2024
2024-11-10,Refrigerator,Big Kitchen Appliances,5,999,4995,0,45,11,2024
2024-11-10,MacBook,Laptops,3,1299,3897,0,45,11,2024
2024-11-10,Acer,Laptops,5,649,3245,0,45,11,2024
2024-11-10,HP,Laptops,1,799,799,0,45,11,2024
2024-11-09,Refrigerator,Big Kitchen Appliances,2,999,1998,6,45,11,2024
2024-11-09,Dell,Laptops,5,899,4495,6,45,11,2024
2024-11-09,Mixer,Kitchen Appliances,3,59,177,6,45,11,2024
2024-11-09,Xiaomi,Phones,2,499,998,6,45,11,2024
2024-11-08,Refrigerator,Big Kitchen Appliances,5,999,4995,5,45,11,2024
2024-11-08,Samsung,Laptops,2,749,1498,5,45,11,2024
2024-11-08,Samsung,Phones,3,599,1797,5,45,11,2024
2024-11-08,Coffee Maker,Kitchen Appliances,3,89,267,5,45,11,2024
2024-11-08,Dish Washer,Big Kitchen Appliances,1,700,700,5,45,11,2024
2024-11-08,Samsung,Phones,3,599,1797,5,45,11,2024
2024-11-08,Stove,Big Kitchen Appliances,1,799,799,5,45,11,2024
2024-11-08,Microwave Oven,Kitchen Appliances,2,99,198,5,45,11,2024
2024-11-08,Electric Kettle,Kitchen Appliances,2,39,78,5,45,11,2024
2024-11-08,Coffee Maker,Kitchen Appliances,1,89,89,5,45,11,2024
2024-11-08,Toaster,Kitchen Appliances,3,49,147,5,45,11,2024
2024-11-07,Samsung,Phones,2,599,1198,4,45,11,2024
2024-11-07,HP,Laptops,3,799,2397,4,45,11,2024
2024-11-07,Refrigerator,Big Kitchen Appliances,3,999,2997,4,45,11,2024
2024-11-07,Microwave Oven,Kitchen Appliances,5,99,495,4,45,11,2024
2024-11-07,Samsung,Phones,2,599,1198,4,45,11,2024
2024-11-07,Refrigerator,Big Kitchen Appliances,3,999,2997,4,45,11,2024
2024-11-07,Refrigerator,Big Kitchen Appliances,1,999,999,4,45,11,2024
2024-11-07,Acer,Laptops,3,649,1947,4,45,11,2024
2024-11-07,Range Hood,Big Kitchen Appliances,3,450,1350,4,45,11,2024
2024-11-07,Dish Washer,Big Kitchen Appliances,1,700,700,4,45,11,2024
2024-11-07,Mixer,Kitchen Appliances,5,59,295,4,45,11,2024
2024-11-07,Acer,Laptops,4,649,2596,4,45,11,2024
2024-11-07,Dell,Laptops,3,899,2697,4,45,11,2024
2024-11-07,Samsung,Phones,1,599,599,4,45,11,2024
2024-11-07,MacBook,Laptops,2,1299,2598,4,45,11,2024
2024-11-07,Dish Washer,Big Kitchen Appliances,3,700,2100,4,45,11,2024
2024-11-07,Dell,Laptops,1,899,899,4,45,11,2024
2024-11-07,Microwave Oven,Kitchen Appliances,4,99,396,4,45,11,2024
2024-11-06,Microwave Oven,Kitchen Appliances,1,99,99,3,45,11,2024
2024-11-06,Dish Washer,Big Kitchen Appliances,4,700,2800,3,45,11,2024
2024-11-06,Stove,Big Kitchen Appliances,3,799,2397,3,45,11,2024
2024-11-06,Electric Kettle,Kitchen Appliances,2,39,78,3,45,11,2024
2024-11-06,Refrigerator,Big Kitchen Appliances,5,999,4995,3,45,11,2024
2024-11-06,Mixer,Kitchen Appliances,5,59,295,3,45,11,2024
2024-11-05,Mixer,Kitchen Appliances,5,59,295,2,45,11,2024
2024-11-05,MacBook,Laptops,3,1299,3897,2,45,11,2024
2024-11-05,Dish Washer,Big Kitchen Appliances,1,700,700,2,45,11,2024
2024-11-05,Coffee Maker,Kitchen Appliances,4,89,356,2,45,11,2024
2024-11-05,HP,Laptops,2,799,1598,2,45,11,2024
2024-11-05,Range Hood,Big Kitchen Appliances,5,450,2250,2,45,11,2024
2024-11-04,Mixer,Kitchen Appliances,3,59,177,1,45,11,2024
2024-11-04,Refrigerator,Big Kitchen Appliances,2,999,1998,1,45,11,2024
2024-11-04,Electric Kettle,Kitchen Appliances,1,39,39,1,45,11,2024
2024-11-04,Dell,Laptops,4,899,3596,1,45,11,2024
2024-11-04,Dish Washer,Big Kitchen Appliances,1,700,700,1,45,11,2024
2024-11-04,MacBook,Laptops,2,1299,2598,1,45,11,2024
2024-11-04,Coffee Maker,Kitchen Appliances,5,89,445,1,45,11,2024
2024-11-03,Dish Washer,Big Kitchen Appliances,5,700,3500,0,44,11,2024
2024-11-03,Dell,Laptops,2,899,1798,0,44,11,2024
2024-11-03,Samsung,Phones,5,599,2995,0,44,11,2024
2024-11-03,Refrigerator,Big Kitchen Appliances,1,999,999,0,44,11,2024
2024-11-03,Acer,Laptops,2,649,1298,0,44,11,2024
2024-11-03,Refrigerator,Big Kitchen Appliances,3,999,2997,0,44,11,2024
2024-11-03,Mixer,Kitchen Appliances,2,59,118,0,44,11,2024
2024-11-03,Xiaomi,Phones,3,499,1497,0,44,11,2024
2024-11-03,Samsung,Laptops,4,749,2996,0,44,11,2024
2024-11-03,Microwave Oven,Kitchen Appliances,2,99,198,0,44,11,2024
2024-11-03,Samsung,Laptops,2,749,1498,0,44,11,2024
2024-11-03,Range Hood,Big Kitchen Appliances,1,450,450,0,44,11,2024
2024-11-03,HP,Laptops,3,799,2397,0,44,11,2024
2024-11-02,Microwave Oven,Kitchen Appliances,1,99,99,6,44,11,2024
2024-11-02,Dish Washer,Big Kitchen Appliances,5,700,3500,6,44,11,2024
2024-11-02,Electric Kettle,Kitchen Appliances,3,39,117,6,44,11,2024
2024-11-02,Acer,Laptops,1,649,649,6,44,11,2024
2024-11-02,Mixer,Kitchen Appliances,1,59,59,6,44,11,2024
2024-11-02,Dell,Laptops,3,899,2697,6,44,11,2024
2024-11-02,iPhone,Phones,3,699,2097,6,44,11,2024
2024-11-02,Refrigerator,Big Kitchen Appliances,2,999,1998,6,44,11,2024
2024-11-02,Xiaomi,Phones,3,499,1497,6,44,11,2024
2024-11-02,Samsung,Laptops,4,749,2996,6,44,11,2024
2024-11-02,Dish Washer,Big Kitchen Appliances,1,700,700,6,44,11,2024
2024-11-01,Toaster,Kitchen Appliances,1,49,49,5,44,11,2024
2024-11-01,Xiaomi,Phones,2,499,998,5,44,11,2024
2024-11-01,Coffee Maker,Kitchen Appliances,4,89,356,5,44,11,2024
2024-11-01,Xiaomi,Phones,1,499,499,5,44,11,2024
2024-11-01,Electric Kettle,Kitchen Appliances,2,39,78,5,44,11,2024
2024-11-01,Acer,Laptops,1,649,649,5,44,11,2024
2024-11-01,Stove,Big Kitchen Appliances,4,799,3196,5,44,11,2024
2024-11-01,Coffee Maker,Kitchen Appliances,5,89,445,5,44,11,2024
2024-11-01,iPhone,Phones,5,699,3495,5,44,11,2024
2024-10-31,Coffee Maker,Kitchen Appliances,3,89,267,4,44,10,2024
2024-10-31,Refrigerator,Big Kitchen Appliances,3,999,2997,4,44,10,2024
2024-10-31,Range Hood,Big Kitchen Appliances,2,450,900,4,44,10,2024
2024-10-31,Dish Washer,Big Kitchen Appliances,3,700,2100,4,44,10,2024
2024-10-31,iPhone,Phones,2,699,1398,4,44,10,2024
2024-10-31,iPhone,Phones,4,699,2796,4,44,10,2024
2024-10-31,MacBook,Laptops,2,1299,2598,4,44,10,2024
2024-10-31,Refrigerator,Big Kitchen Appliances,5,999,4995,4,44,10,2024
2024-10-31,Refrigerator,Big Kitchen Appliances,2,999,1998,4,44,10,2024
2024-10-31,Samsung,Phones,1,599,599,4,44,10,2024
2024-10-31,Samsung,Laptops,2,749,1498,4,44,10,2024
2024-10-31,Mixer,Kitchen Appliances,5,59,295,4,44,10,2024
2024-10-31,Coffee Maker,Kitchen Appliances,4,89,356,4,44,10,2024
2024-10-31,Toaster,Kitchen Appliances,2,49,98,4,44,10,2024
2024-10-31,Samsung,Laptops,5,749,3745,4,44,10,2024
2024-10-31,Range Hood,Big Kitchen Appliances,4,450,1800,4,44,10,2024
2024-10-31,Electric Kettle,Kitchen Appliances,2,39,78,4,44,10,2024
2024-10-30,Microwave Oven,Kitchen Appliances,3,99,297,3,44,10,2024
2024-10-30,MacBook,Laptops,1,1299,1299,3,44,10,2024
2024-10-30,Coffee Maker,Kitchen Appliances,2,89,178,3,44,10,2024
2024-10-30,Acer,Laptops,1,649,649,3,44,10,2024
2024-10-30,Range Hood,Big Kitchen Appliances,5,450,2250,3,44,10,2024
2024-10-30,Acer,Laptops,5,649,3245,3,44,10,2024
2024-10-29,Acer,Laptops,5,649,3245,2,44,10,2024
2024-10-29,Range Hood,Big Kitchen Appliances,3,450,1350,2,44,10,2024
2024-10-29,Stove,Big Kitchen Appliances,2,799,1598,2,44,10,2024
2024-10-29,MacBook,Laptops,2,1299,2598,2,44,10,2024
2024-10-29,Electric Kettle,Kitchen Appliances,4,39,156,2,44,10,2024
2024-10-29,iPhone,Phones,2,699,1398,2,44,10,2024
2024-10-29,MacBook,Laptops,2,1299,2598,2,44,10,2024
2024-10-29,Toaster,Kitchen Appliances,5,49,245,2,44,10,2024
2024-10-29,HP,Laptops,3,799,2397,2,44,10,2024
2024-10-29,Toaster,Kitchen Appliances,4,49,196,2,44,10,2024
2024-10-29,Samsung,Phones,5,599,2995,2,44,10,2024
2024-10-29,iPhone,Phones,5,699,3495,2,44,10,2024
2024-10-29,iPhone,Phones,2,699,1398,2,44,10,2024
2024-10-28,Dish Washer,Big Kitchen Appliances,2,700,1400,1,44,10,2024
2024-10-28,Samsung,Phones,1,599,599,1,44,10,2024
2024-10-28,iPhone,Phones,1,699,699,1,44,10,2024
2024-10-28,HP,Laptops,3,799,2397,1,44,10,2024
2024-10-28,Acer,Laptops,4,649,2596,1,44,10,2024
2024-10-28,Refrigerator,Big Kitchen Appliances,5,999,4995,1,44,10,2024
2024-10-28,Samsung,Laptops,4,749,2996,1,44,10,2024
2024-10-28,HP,Laptops,2,799,1598,1,44,10,2024
2024-10-28,Stove,Big Kitchen Appliances,2,799,1598,1,44,10,2024
2024-10-27,Samsung,Laptops,3,749,2247,0,43,10,2024
2024-10-27,Range Hood,Big Kitchen Appliances,4,450,1800,0,43,10,2024
2024-10-27,Electric Kettle,Kitchen Appliances,3,39,117,0,43,10,2024
2024-10-27,Samsung,Laptops,4,749,2996,0,43,10,2024
2024-10-27,Dell,Laptops,4,899,3596,0,43,10,2024
2024-10-27,Dish Washer,Big Kitchen Appliances,3,700,2100,0,43,10,2024
2024-10-27,Coffee Maker,Kitchen Appliances,4,89,356,0,43,10,2024
2024-10-27,Refrigerator,Big Kitchen Appliances,4,999,3996,0,43,10,2024
2024-10-27,MacBook,Laptops,1,1299,1299,0,43,10,2024
2024-10-27,Refrigerator,Big Kitchen Appliances,4,999,3996,0,43,10,2024
2024-10-27,Dell,Laptops,3,899,2697,0,43,10,2024
2024-10-27,Refrigerator,Big Kitchen Appliances,2,999,1998,0,43,10,2024
2024-10-27,Electric Kettle,Kitchen Appliances,4,39,156,0,43,10,2024
2024-10-27,Acer,Laptops,3,649,1947,0,43,10,2024
2024-10-27,Refrigerator,Big Kitchen Appliances,3,999,2997,0,43,10,2024
2024-10-27,Mixer,Kitchen Appliances,3,59,177,0,43,10,2024
2024-10-26,Mixer,Kitchen Appliances,4,59,236,6,43,10,2024
2024-10-26,Mixer,Kitchen Appliances,4,59,236,6,43,10,2024
2024-10-26,Range Hood,Big Kitchen Appliances,1,450,450,6,43,10,2024
2024-10-26,Electric Kettle,Kitchen Appliances,1,39,39,6,43,10,2024
2024-10-26,Acer,Laptops,5,649,3245,6,43,10,2024
2024-10-25,Mixer,Kitchen Appliances,1,59,59,5,43,10,2024
2024-10-25,Xiaomi,Phones,3,499,1497,5,43,10,2024
2024-10-25,Dish Washer,Big Kitchen Appliances,2,700,1400,5,43,10,2024
2024-10-25,Refrigerator,Big Kitchen Appliances,5,999,4995,5,43,10,2024
2024-10-25,Samsung,Phones,5,599,2995,5,43,10,2024
2024-10-25,iPhone,Phones,4,699,2796,5,43,10,2024
2024-10-25,Toaster,Kitchen Appliances,4,49,196,5,43,10,2024
2024-10-25,Stove,Big Kitchen Appliances,5,799,3995,5,43,10,2024
2024-10-25,Electric Kettle,Kitchen Appliances,3,39,117,5,43,10,2024
2024-10-24,Electric Kettle,Kitchen Appliances,2,39,78,4,43,10,2024
2024-10-24,Coffee Maker,Kitchen Appliances,5,89,445,4,43,10,2024
2024-10-24,Coffee Maker,Kitchen Appliances,2,89,178,4,43,10,2024
2024-10-24,Samsung,Phones,1,599,599,4,43,10,2024
2024-10-24,Acer,Laptops,4,649,2596,4,43,10,2024
2024-10-23,Samsung,Phones,4,599,2396,3,43,10,2024
2024-10-23,Electric Kettle,Kitchen Appliances,1,39,39,3,43,10,2024
2024-10-23,Mixer,Kitchen Appliances,1,59,59,3,43,10,2024
2024-10-23,Dish Washer,Big Kitchen Appliances,4,700,2800,3,43,10,2024
2024-10-23,Mixer,Kitchen Appliances,2,59,118,3,43,10,2024
2024-10-23,Samsung,Phones,5,599,2995,3,43,10,2024
2024-10-23,Range Hood,Big Kitchen Appliances,4,450,1800,3,43,10,2024
2024-10-23,Coffee Maker,Kitchen Appliances,5,89,445,3,43,10,2024
2024-10-23,Dish Washer,Big Kitchen Appliances,3,700,2100,3,43,10,2024
2024-10-22,Dell,Laptops,1,899,899,2,43,10,2024
2024-10-22,Refrigerator,Big Kitchen Appliances,2,999,1998,2,43,10,2024
2024-10-22,Acer,Laptops,3,649,1947,2,43,10,2024
2024-10-22,Acer,Laptops,1,649,649,2,43,10,2024
2024-10-22,Microwave Oven,Kitchen Appliances,5,99,495,2,43,10,2024
2024-10-22,Xiaomi,Phones,2,499,998,2,43,10,2024
2024-10-22,Coffee Maker,Kitchen Appliances,4,89,356,2,43,10,2024
2024-10-22,Microwave Oven,Kitchen Appliances,5,99,495,2,43,10,2024
2024-10-21,MacBook,Laptops,3,1299,3897,1,43,10,2024
2024-10-21,Refrigerator,Big Kitchen Appliances,4,999,3996,1,43,10,2024
2024-10-21,Microwave Oven,Kitchen Appliances,2,99,198,1,43,10,2024
2024-10-21,Dish Washer,Big Kitchen Appliances,2,700,1400,1,43,10,2024
2024-10-21,iPhone,Phones,3,699,2097,1,43,10,2024
2024-10-20,Coffee Maker,Kitchen Appliances,4,89,356,0,42,10,2024
2024-10-20,Dell,Laptops,4,899,3596,0,42,10,2024
2024-10-20,Samsung,Laptops,3,749,2247,0,42,10,2024
2024-10-20,Range Hood,Big Kitchen Appliances,3,450,1350,0,42,10,2024
2024-10-20,iPhone,Phones,4,699,2796,0,42,10,2024
2024-10-20,Microwave Oven,Kitchen Appliances,5,99,495,0,42,10,2024
2024-10-20,Microwave Oven,Kitchen Appliances,5,99,495,0,42,10,2024
2024-10-20,Refrigerator,Big Kitchen Appliances,4,999,3996,0,42,10,2024
2024-10-20,Dish Washer,Big Kitchen Appliances,3,700,2100,0,42,10,2024
2024-10-20,Coffee Maker,Kitchen Appliances,1,89,89,0,42,10,2024
2024-10-20,Electric Kettle,Kitchen Appliances,5,39,195,0,42,10,2024
2024-10-20,iPhone,Phones,1,699,699,0,42,10,2024
2024-10-20,Dish Washer,Big Kitchen Appliances,5,700,3500,0,42,10,2024
2024-10-20,Xiaomi,Phones,2,499,998,0,42,10,2024
2024-10-20,Stove,Big Kitchen Appliances,2,799,1598,0,42,10,2024
2024-10-20,Samsung,Laptops,2,749,1498,0,42,10,2024
2024-10-20,Xiaomi,Phones,2,499,998,0,42,10,2024
2024-10-20,Microwave Oven,Kitchen Appliances,5,99,495,0,42,10,2024
2024-10-20,MacBook,Laptops,1,1299,1299,0,42,10,2024
2024-10-20,MacBook,Laptops,2,1299,2598,0,42,10,2024
2024-10-19,iPhone,Phones,3,699,2097,6,42,10,2024
2024-10-19,Mixer,Kitchen Appliances,3,59,177,6,42,10,2024
2024-10-19,MacBook,Laptops,4,1299,5196,6,42,10,2024
2024-10-19,Microwave Oven,Kitchen Appliances,2,99,198,6,42,10,2024
2024-10-19,Microwave Oven,Kitchen Appliances,3,99,297,6,42,10,2024
2024-10-19,Coffee Maker,Kitchen Appliances,4,89,356,6,42,10,2024
2024-10-19,Acer,Laptops,5,649,3245,6,42,10,2024
2024-10-19,Electric Kettle,Kitchen Appliances,5,39,195,6,42,10,2024
2024-10-19,iPhone,Phones,4,699,2796,6,42,10,2024
2024-10-19,Samsung,Laptops,5,749,3745,6,42,10,2024
2024-10-19,iPhone,Phones,2,699,1398,6,42,10,2024
2024-10-19,Toaster,Kitchen Appliances,4,49,196,6,42,10,2024
2024-10-19,Refrigerator,Big Kitchen Appliances,5,999,4995,6,42,10,2024
2024-10-18,Xiaomi,Phones,1,499,499,5,42,10,2024
2024-10-18,Xiaomi,Phones,5,499,2495,5,42,10,2024
2024-10-18,Acer,Laptops,5,649,3245,5,42,10,2024
2024-10-18,Range Hood,Big Kitchen Appliances,4,450,1800,5,42,10,2024
2024-10-18,Coffee Maker,Kitchen Appliances,1,89,89,5,42,10,2024
2024-10-18,Coffee Maker,Kitchen Appliances,3,89,267,5,42,10,2024
2024-10-18,Coffee Maker,Kitchen Appliances,4,89,356,5,42,10,2024
2024-10-18,Xiaomi,Phones,4,499,1996,5,42,10,2024
2024-10-18,Range Hood,Big Kitchen Appliances,3,450,1350,5,42,10,2024
2024-10-18,Stove,Big Kitchen Appliances,2,799,1598,5,42,10,2024
2024-10-18,Microwave Oven,Kitchen Appliances,3,99,297,5,42,10,2024
2024-10-18,Dell,Laptops,4,899,3596,5,42,10,2024
2024-10-18,Xiaomi,Phones,2,499,998,5,42,10,2024
2024-10-18,Refrigerator,Big Kitchen Appliances,1,999,999,5,42,10,2024
2024-10-18,Toaster,Kitchen Appliances,4,49,196,5,42,10,2024
2024-10-18,Samsung,Laptops,3,749,2247,5,42,10,2024
2024-10-18,Refrigerator,Big Kitchen Appliances,2,999,1998,5,42,10,2024
2024-10-18,iPhone,Phones,5,699,3495,5,42,10,2024
2024-10-17,Refrigerator,Big Kitchen Appliances,5,999,4995,4,42,10,2024
2024-10-17,Refrigerator,Big Kitchen Appliances,1,999,999,4,42,10,2024
2024-10-17,Range Hood,Big Kitchen Appliances,3,450,1350,4,42,10,2024
2024-10-17,Samsung,Phones,5,599,2995,4,42,10,2024
2024-10-17,HP,Laptops,1,799,799,4,42,10,2024
2024-10-17,Range Hood,Big Kitchen Appliances,5,450,2250,4,42,10,2024
2024-10-17,Xiaomi,Phones,5,499,2495,4,42,10,2024
2024-10-17,Xiaomi,Phones,5,499,2495,4,42,10,2024
2024-10-17,Xiaomi,Phones,4,499,1996,4,42,10,2024
2024-10-16,Dish Washer,Big Kitchen Appliances,2,700,1400,3,42,10,2024
2024-10-16,iPhone,Phones,1,699,699,3,42,10,2024
2024-10-16,Coffee Maker,Kitchen Appliances,5,89,445,3,42,10,2024
2024-10-16,Samsung,Phones,4,599,2396,3,42,10,2024
2024-10-16,Dell,Laptops,5,899,4495,3,42,10,2024
2024-10-15,Toaster,Kitchen Appliances,3,49,147,2,42,10,2024
2024-10-15,Samsung,Phones,5,599,2995,2,42,10,2024
2024-10-15,Coffee Maker,Kitchen Appliances,5,89,445,2,42,10,2024
2024-10-15,Toaster,Kitchen Appliances,4,49,196,2,42,10,2024
2024-10-15,iPhone,Phones,2,699,1398,2,42,10,2024
2024-10-15,Samsung,Phones,1,599,599,2,42,10,2024
2024-10-15,iPhone,Phones,1,699,699,2,42,10,2024
2024-10-15,Toaster,Kitchen Appliances,3,49,147,2,42,10,2024
2024-10-15,MacBook,Laptops,4,1299,5196,2,42,10,2024
2024-10-14,Microwave Oven,Kitchen Appliances,4,99,396,1,42,10,2024
2024-10-14,HP,Laptops,2,799,1598,1,42,10,2024
2024-10-14,Xiaomi,Phones,1,499,499,1,42,10,2024
2024-10-14,Dish Washer,Big Kitchen Appliances,3,700,2100,1,42,10,2024
2024-10-14,Mixer,Kitchen Appliances,4,59,236,1,42,10,2024
2024-10-14,Xiaomi,Phones,4,499,1996,1,42,10,2024
2024-10-14,Mixer,Kitchen Appliances,2,59,118,1,42,10,2024
2024-10-13,Acer,Laptops,4,649,2596,0,41,10,2024
2024-10-13,Range Hood,Big Kitchen Appliances,4,450,1800,0,41,10,2024
2024-10-13,Coffee Maker,Kitchen Appliances,1,89,89,0,41,10,2024
2024-10-13,MacBook,Laptops,5,1299,6495,0,41,10,2024
2024-10-13,Dish Washer,Big Kitchen Appliances,3,700,2100,0,41,10,2024
2024-10-13,MacBook,Laptops,4,1299,5196,0,41,10,2024
2024-10-13,Toaster,Kitchen Appliances,1,49,49,0,41,10,2024
2024-10-13,Refrigerator,Big Kitchen Appliances,2,999,1998,0,41,10,2024
2024-10-13,iPhone,Phones,1,699,699,0,41,10,2024
2024-10-13,Dell,Laptops,5,899,4495,0,41,10,2024
2024-10-13,Microwave Oven,Kitchen Appliances,1,99,99,0,41,10,2024
2024-10-13,Toaster,Kitchen Appliances,5,49,245,0,41,10,2024
2024-10-13,Mixer,Kitchen Appliances,1,59,59,0,41,10,2024
2024-10-13,Stove,Big Kitchen Appliances,1,799,799,0,41,10,2024
2024-10-13,Mixer,Kitchen Appliances,5,59,295,0,41,10,2024
2024-10-13,HP,Laptops,1,799,799,0,41,10,2024
2024-10-12,Xiaomi,Phones,4,499,1996,6,41,10,2024
2024-10-12,Toaster,Kitchen Appliances,1,49,49,6,41,10,2024
2024-10-12,Coffee Maker,Kitchen Appliances,4,89,356,6,41,10,2024
2024-10-12,Dell,Laptops,2,899,1798,6,41,10,2024
2024-10-12,Samsung,Laptops,2,749,1498,6,41,10,2024
2024-10-12,Dish Washer,Big Kitchen Appliances,2,700,1400,6,41,10,2024
2024-10-12,Stove,Big Kitchen Appliances,1,799,799,6,41,10,2024
2024-10-12,Acer,Laptops,5,649,3245,6,41,10,2024
2024-10-12,iPhone,Phones,2,699,1398,6,41,10,2024
2024-10-12,Coffee Maker,Kitchen Appliances,5,89,445,6,41,10,2024
2024-10-12,HP,Laptops,5,799,3995,6,41,10,2024
2024-10-12,Xiaomi,Phones,4,499,1996,6,41,10,2024
2024-10-12,HP,Laptops,5,799,3995,6,41,10,2024
2024-10-12,Acer,Laptops,5,649,3245,6,41,10,2024
2024-10-11,MacBook,Laptops,5,1299,6495,5,41,10,2024
2024-10-11,Mixer,Kitchen Appliances,3,59,177,5,41,10,2024
2024-10-11,Mixer,Kitchen Appliances,1,59,59,5,41,10,2024
2024-10-11,Samsung,Laptops,2,749,1498,5,41,10,2024
2024-10-11,MacBook,Laptops,1,1299,1299,5,41,10,2024
2024-10-11,iPhone,Phones,3,699,2097,5,41,10,2024
2024-10-11,Microwave Oven,Kitchen Appliances,4,99,396,5,41,10,2024
2024-10-11,Stove,Big Kitchen Appliances,5,799,3995,5,41,10,2024
2024-10-11,Dell,Laptops,5,899,4495,5,41,10,2024
2024-10-11,Coffee Maker,Kitchen Appliances,1,89,89,5,41,10,2024
2024-10-11,iPhone,Phones,1,699,699,5,41,10,2024
2024-10-11,MacBook,Laptops,1,1299,1299,5,41,10,2024
2024-10-11,Dish Washer,Big Kitchen Appliances,3,700,2100,5,41,10,2024
2024-10-11,Dish Washer,Big Kitchen Appliances,2,700,1400,5,41,10,2024
2024-10-11,HP,Laptops,4,799,3196,5,41,10,2024
2024-10-11,Samsung,Phones,3,599,1797,5,41,10,2024
2024-10-11,Acer,Laptops,1,649,649,5,41,10,2024
2024-10-11,Xiaomi,Phones,3,499,1497,5,41,10,2024
2024-10-11,Range Hood,Big Kitchen Appliances,2,450,900,5,41,10,2024
2024-10-11,Xiaomi,Phones,3,499,1497,5,41,10,2024
2024-10-11,Acer,Laptops,2,649,1298,5,41,10,2024
2024-10-11,Electric Kettle,Kitchen Appliances,3,39,117,5,41,10,2024
2024-10-10,Microwave Oven,Kitchen Appliances,5,99,495,4,41,10,2024
2024-10-10,Toaster,Kitchen Appliances,1,49,49,4,41,10,2024
2024-10-10,Dell,Laptops,2,899,1798,4,41,10,2024
2024-10-10,MacBook,Laptops,4,1299,5196,4,41,10,2024
2024-10-10,HP,Laptops,5,799,3995,4,41,10,2024
2024-10-10,Dish Washer,Big Kitchen Appliances,4,700,2800,4,41,10,2024
2024-10-10,Mixer,Kitchen Appliances,2,59,118,4,41,10,2024
2024-10-10,HP,Laptops,4,799,3196,4,41,10,2024
2024-10-10,Electric Kettle,Kitchen Appliances,3,39,117,4,41,10,2024
2024-10-09,Toaster,Kitchen Appliances,3,49,147,3,41,10,2024
2024-10-09,Coffee Maker,Kitchen Appliances,2,89,178,3,41,10,2024
2024-10-09,iPhone,Phones,1,699,699,3,41,10,2024
2024-10-09,Microwave Oven,Kitchen Appliances,3,99,297,3,41,10,2024
